,Item Code,Field,Field Value,MRP_element,overdue,total,Y22W52,Y23W01,Y23W02,Y23W03,Y23W04,Y23W05
422,SPR-213,Rounding Value / MOQ,[1/ 20],Balance(+SR+PR),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423,SPR-213,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),-48.0,-96.0,-48.0,-48.0,-48.0,-48.0,-48.0,-96.0
424,CHN-512,Item Code,CHN-512,Gross Req,410.0,955.0,80.0,319.0,255.0,50.0,153.0,98.0
425,CHN-512,Description,KMC Chain X12 EPT Anti-Rust Chain,Scheduled Rcpt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
426,CHN-512,Current stock,157.0,planned_receipt,253.0,955.0,80.0,319.0,255.0,50.0,153.0,98.0
427,CHN-512,Lead Time,30,planned_release,1160.0,641.0,48.0,150.0,136.0,147.0,110.0,50.0
428,CHN-512,Safety Stock,0,Balance,-253.0,-1208.0,-333.0,-652.0,-907.0,-957.0,-1110.0,-1208.0
429,CHN-512,Order Policy,FOQ,Balance (+SR),-253.0,-1208.0,-333.0,-652.0,-907.0,-957.0,-1110.0,-1208.0
430,CHN-512,Rounding Value / MOQ,[1/ 20],Balance(+SR+PR),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
431,CHN-512,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),-230.0,-1185.0,-310.0,-629.0,-884.0,-934.0,-1087.0,-1185.0
432,SPD-080,Item Code,SPD-080,Gross Req,129.0,1405.0,195.0,679.0,100.0,209.0,162.0,60.0
433,SPD-080,Description,BikeYoke Divine SL 80mm Seatpost,Scheduled Rcpt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
434,SPD-080,Current stock,96.0,planned_receipt,35.0,1405.0,195.0,680.0,100.0,210.0,160.0,60.0
435,SPD-080,Lead Time,21,planned_release,1170.0,535.0,50.0,160.0,115.0,105.0,105.0,0.0
436,SPD-080,Safety Stock,0,Balance,-33.0,-1438.0,-228.0,-907.0,-1007.0,-1216.0,-1378.0,-1438.0
437,SPD-080,Order Policy,FOQ,Balance (+SR),-33.0,-1438.0,-228.0,-907.0,-1007.0,-1216.0,-1378.0,-1438.0
438,SPD-080,Rounding Value / MOQ,[5/ 20],Balance(+SR+PR),2.0,2.0,2.0,3.0,3.0,4.0,2.0,2.0
439,SPD-080,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),2.0,-1403.0,-193.0,-872.0,-972.0,-1181.0,-1343.0,-1403.0
440,HBG-420,Item Code,HBG-420,Gross Req,0.0,144.0,0.0,144.0,0.0,0.0,0.0,0.0
441,HBG-420,Description,Handlebars Gravel 420mm,Scheduled Rcpt,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0
442,HBG-420,Current stock,6.0,planned_receipt,0.0,138.0,0.0,138.0,0.0,0.0,0.0,0.0
443,HBG-420,Lead Time,7,planned_release,88.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0
444,HBG-420,Safety Stock,0,Balance,6.0,-138.0,6.0,-138.0,-138.0,-138.0,-138.0,-138.0
445,HBG-420,Order Policy,FOQ,Balance (+SR),6.0,-133.0,6.0,-138.0,-133.0,-133.0,-133.0,-133.0
446,HBG-420,Rounding Value / MOQ,[1/ 3],Balance(+SR+PR),6.0,5.0,6.0,0.0,5.0,5.0,5.0,5.0
447,HBG-420,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),6.0,-45.0,6.0,-50.0,-45.0,-45.0,-45.0,-45.0
448,ACR-038,Item Code,ACR-038,Gross Req,0.0,430.0,0.0,380.0,0.0,50.0,0.0,0.0
449,ACR-038,Description,Chainring 38T Alloy,Scheduled Rcpt,0.0,68.0,0.0,48.0,0.0,20.0,0.0,0.0
450,ACR-038,Current stock,41.0,planned_receipt,0.0,325.0,0.0,295.0,0.0,30.0,0.0,0.0
451,ACR-038,Lead Time,30,planned_release,325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
452,ACR-038,Safety Stock,0,Balance,41.0,-389.0,41.0,-339.0,-339.0,-389.0,-389.0,-389.0
453,ACR-038,Order Policy,FOQ,Balance (+SR),41.0,-321.0,41.0,-291.0,-291.0,-321.0,-321.0,-321.0
454,ACR-038,Rounding Value / MOQ,[5/ 10],Balance(+SR+PR),41.0,4.0,41.0,4.0,4.0,4.0,4.0,4.0
455,ACR-038,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),41.0,-126.0,41.0,-96.0,-96.0,-126.0,-126.0,-126.0
456,XCF-107,Item Code,XCF-107,Gross Req,0.0,407.0,195.0,50.0,0.0,98.0,0.0,64.0
457,XCF-107,Description,110mm XC Frameset - Large,Scheduled Rcpt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
458,XCF-107,Current stock,7.0,planned_receipt,0.0,400.0,188.0,50.0,0.0,98.0,0.0,64.0
459,XCF-107,Lead Time,7,planned_release,238.0,243.0,0.0,0.0,98.0,0.0,145.0,0.0
460,XCF-107,Safety Stock,0,Balance,7.0,-400.0,-188.0,-238.0,-238.0,-336.0,-336.0,-400.0
461,XCF-107,Order Policy,FOQ,Balance (+SR),7.0,-400.0,-188.0,-238.0,-238.0,-336.0,-336.0,-400.0
462,XCF-107,Rounding Value / MOQ,[1/ 3],Balance(+SR+PR),7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
463,XCF-107,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),7.0,-212.0,0.0,-50.0,-50.0,-148.0,-148.0,-212.0
464,GRK-000,Item Code,GRK-000,Gross Req,0.0,488.0,0.0,380.0,0.0,50.0,58.0,0.0
465,GRK-000,Description,20GR Gravel/CX Bike Carbon fork 700c,Scheduled Rcpt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466,GRK-000,Current stock,16.0,planned_receipt,0.0,472.0,0.0,364.0,0.0,50.0,58.0,0.0
467,GRK-000,Lead Time,7,planned_release,314.0,158.0,50.0,0.0,50.0,58.0,0.0,0.0
468,GRK-000,Safety Stock,0,Balance,16.0,-472.0,16.0,-364.0,-364.0,-414.0,-472.0,-472.0
469,GRK-000,Order Policy,FOQ,Balance (+SR),16.0,-472.0,16.0,-364.0,-364.0,-414.0,-472.0,-472.0
470,GRK-000,Rounding Value / MOQ,[1/ 4],Balance(+SR+PR),16.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0
471,GRK-000,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),16.0,-208.0,16.0,-100.0,-100.0,-150.0,-208.0,-208.0
472,WLS-723,Item Code,WLS-723,Gross Req,0.0,529.0,0.0,429.0,2.0,98.0,0.0,0.0
473,WLS-723,Description,Wheelset 700c with 23mm rims,Scheduled Rcpt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
474,WLS-723,Current stock,50.0,planned_receipt,0.0,479.0,0.0,379.0,4.0,96.0,0.0,0.0
475,WLS-723,Lead Time,3,planned_release,230.0,249.0,0.0,149.0,52.0,48.0,0.0,0.0
476,WLS-723,Safety Stock,0,Balance,50.0,-479.0,50.0,-379.0,-381.0,-479.0,-479.0,-479.0
477,WLS-723,Order Policy,FOQ,Balance (+SR),50.0,-479.0,50.0,-379.0,-381.0,-479.0,-479.0,-479.0
478,WLS-723,Rounding Value / MOQ,[1/ 4],Balance(+SR+PR),50.0,0.0,50.0,0.0,2.0,0.0,0.0,0.0
479,WLS-723,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),50.0,-249.0,50.0,-149.0,-151.0,-249.0,-249.0,-249.0
480,HBG-460,Item Code,HBG-460,Gross Req,0.0,142.0,0.0,92.0,0.0,50.0,0.0,0.0
481,HBG-460,Description,Handlebars Gravel 460mm,Scheduled Rcpt,0.0,5.0,0.0,0.0,2.0,3.0,0.0,0.0
482,HBG-460,Current stock,5.0,planned_receipt,0.0,135.0,0.0,87.0,0.0,48.0,0.0,0.0
483,HBG-460,Lead Time,7,planned_release,87.0,48.0,0.0,0.0,48.0,0.0,0.0,0.0
484,HBG-460,Safety Stock,0,Balance,5.0,-137.0,5.0,-87.0,-87.0,-137.0,-137.0,-137.0
485,HBG-460,Order Policy,FOQ,Balance (+SR),5.0,-132.0,5.0,-87.0,-85.0,-132.0,-132.0,-132.0
486,HBG-460,Rounding Value / MOQ,[1/ 2],Balance(+SR+PR),5.0,3.0,5.0,0.0,2.0,3.0,3.0,3.0
487,HBG-460,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),5.0,-45.0,5.0,0.0,2.0,-45.0,-45.0,-45.0
488,ACS-165,Item Code,ACS-165,Gross Req,410.0,1075.0,80.0,389.0,305.0,50.0,153.0,98.0
489,ACS-165,Description,Aluminium Crankset 165mm,Scheduled Rcpt,0.0,32.0,0.0,0.0,32.0,0.0,0.0,0.0
490,ACS-165,Current stock,84.0,planned_receipt,326.0,1043.0,80.0,389.0,273.0,50.0,153.0,98.0
491,ACS-165,Lead Time,7,planned_release,795.0,724.0,0.0,273.0,50.0,153.0,198.0,50.0
492,ACS-165,Safety Stock,0,Balance,-326.0,-1401.0,-406.0,-795.0,-1100.0,-1150.0,-1303.0,-1401.0
493,ACS-165,Order Policy,FOQ,Balance (+SR),-326.0,-1369.0,-406.0,-795.0,-1068.0,-1118.0,-1271.0,-1369.0
494,ACS-165,Rounding Value / MOQ,[1/ 10],Balance(+SR+PR),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495,ACS-165,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),-230.0,-1273.0,-310.0,-699.0,-972.0,-1022.0,-1175.0,-1273.0
496,AST-055,Item Code,AST-055,Gross Req,410.0,1075.0,80.0,389.0,305.0,50.0,153.0,98.0
497,AST-055,Description,Aluminium Stem 55mm,Scheduled Rcpt,0.0,25.0,0.0,0.0,25.0,0.0,0.0,0.0
498,AST-055,Current stock,84.0,planned_receipt,326.0,1050.0,80.0,389.0,280.0,50.0,153.0,98.0
499,AST-055,Lead Time,7,planned_release,795.0,731.0,0.0,280.0,50.0,153.0,198.0,50.0
500,AST-055,Safety Stock,0,Balance,-326.0,-1401.0,-406.0,-795.0,-1100.0,-1150.0,-1303.0,-1401.0
501,AST-055,Order Policy,FOQ,Balance (+SR),-326.0,-1376.0,-406.0,-795.0,-1075.0,-1125.0,-1278.0,-1376.0
502,AST-055,Rounding Value / MOQ,[1/ 10],Balance(+SR+PR),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503,AST-055,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),-230.0,-1280.0,-310.0,-699.0,-979.0,-1029.0,-1182.0,-1280.0
504,AST-070,Item Code,AST-070,Gross Req,129.0,975.0,195.0,299.0,100.0,159.0,162.0,60.0
505,AST-070,Description,Aluminium Stem 70mm,Scheduled Rcpt,0.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0
506,AST-070,Current stock,29.0,planned_receipt,100.0,962.0,195.0,286.0,100.0,159.0,162.0,60.0
507,AST-070,Lead Time,7,planned_release,531.0,639.0,50.0,100.0,159.0,162.0,113.0,55.0
508,AST-070,Safety Stock,0,Balance,-100.0,-1075.0,-295.0,-594.0,-694.0,-853.0,-1015.0,-1075.0
509,AST-070,Order Policy,FOQ,Balance (+SR),-100.0,-1062.0,-295.0,-581.0,-681.0,-840.0,-1002.0,-1062.0
510,AST-070,Rounding Value / MOQ,[1/ 10],Balance(+SR+PR),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511,AST-070,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),0.0,-962.0,-195.0,-481.0,-581.0,-740.0,-902.0,-962.0
512,ENF-707,Item Code,ENF-707,Gross Req,134.0,53.0,0.0,3.0,2.0,0.0,0.0,48.0
513,ENF-707,Description,170mm Enduro Frameset - Large,Scheduled Rcpt,0.0,105.0,105.0,0.0,0.0,0.0,0.0,0.0
514,ENF-707,Current stock,51.0,planned_receipt,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515,ENF-707,Lead Time,3,planned_release,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
516,ENF-707,Safety Stock,0,Balance,-83.0,-136.0,-83.0,-86.0,-88.0,-88.0,-88.0,-136.0
517,ENF-707,Order Policy,FOQ,Balance (+SR),-83.0,-31.0,22.0,19.0,17.0,17.0,17.0,-31.0
518,ENF-707,Rounding Value / MOQ,[1/ 4],Balance(+SR+PR),0.0,52.0,105.0,102.0,100.0,100.0,100.0,52.0
519,ENF-707,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),-48.0,4.0,57.0,54.0,52.0,52.0,52.0,4.0
520,GRF-003,Item Code,GRF-003,Gross Req,0.0,144.0,0.0,144.0,0.0,0.0,0.0,0.0
521,GRF-003,Description,20GR Gravel/CX Bike Frameset - Small,Scheduled Rcpt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522,GRF-003,Current stock,6.0,planned_receipt,0.0,138.0,0.0,138.0,0.0,0.0,0.0,0.0
523,GRF-003,Lead Time,7,planned_release,88.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0
524,GRF-003,Safety Stock,0,Balance,6.0,-138.0,6.0,-138.0,-138.0,-138.0,-138.0,-138.0
525,GRF-003,Order Policy,FOQ,Balance (+SR),6.0,-138.0,6.0,-138.0,-138.0,-138.0,-138.0,-138.0
526,GRF-003,Rounding Value / MOQ,[1/ 3],Balance(+SR+PR),6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
527,GRF-003,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),6.0,-50.0,6.0,-50.0,-50.0,-50.0,-50.0,-50.0
528,TYR-827,Item Code,TYR-827,Gross Req,94.0,155.0,0.0,105.0,50.0,0.0,0.0,0.0
529,TYR-827,Description,"Maxxis Minion DHR II Folding Tyre 27.5x2.50""",Scheduled Rcpt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530,TYR-827,Current stock,21.0,planned_receipt,73.0,155.0,0.0,105.0,50.0,0.0,0.0,0.0
531,TYR-827,Lead Time,30,planned_release,228.0,44.0,0.0,0.0,0.0,44.0,0.0,0.0
532,TYR-827,Safety Stock,0,Balance,-73.0,-228.0,-73.0,-178.0,-228.0,-228.0,-228.0,-228.0
533,TYR-827,Order Policy,L4L,Balance (+SR),-73.0,-228.0,-73.0,-178.0,-228.0,-228.0,-228.0,-228.0
534,TYR-827,Rounding Value / MOQ,[1/ 0],Balance(+SR+PR),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535,TYR-827,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),0.0,-155.0,0.0,-105.0,-155.0,-155.0,-155.0,-155.0
536,BRK-135,Item Code,BRK-135,Gross Req,0.0,430.0,0.0,380.0,0.0,50.0,0.0,0.0
537,BRK-135,Description,Shimano GRX Disc Brake Rear,Scheduled Rcpt,0.0,219.0,219.0,0.0,0.0,0.0,0.0,0.0
538,BRK-135,Current stock,21.0,planned_receipt,0.0,190.0,0.0,140.0,0.0,50.0,0.0,0.0
539,BRK-135,Lead Time,10,planned_release,140.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0
540,BRK-135,Safety Stock,0,Balance,21.0,-409.0,21.0,-359.0,-359.0,-409.0,-409.0,-409.0
541,BRK-135,Order Policy,FOQ,Balance (+SR),21.0,-190.0,240.0,-140.0,-140.0,-190.0,-190.0,-190.0
542,BRK-135,Rounding Value / MOQ,[5/ 12],Balance(+SR+PR),21.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0
543,BRK-135,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),21.0,-150.0,240.0,-100.0,-100.0,-150.0,-150.0,-150.0
544,HBM-750,Item Code,HBM-750,Gross Req,276.0,914.0,80.0,323.0,258.0,50.0,153.0,50.0
545,HBM-750,Description,Handlebars Enduro/Trail 750mm,Scheduled Rcpt,0.0,99.0,40.0,59.0,0.0,0.0,0.0,0.0
546,HBM-750,Current stock,96.0,planned_receipt,180.0,815.0,40.0,264.0,258.0,50.0,153.0,50.0
547,HBM-750,Lead Time,3,planned_release,323.0,722.0,6.0,213.0,200.0,100.0,153.0,50.0
548,HBM-750,Safety Stock,0,Balance,-180.0,-1094.0,-260.0,-583.0,-841.0,-891.0,-1044.0,-1094.0
549,HBM-750,Order Policy,FOQ,Balance (+SR),-180.0,-995.0,-220.0,-484.0,-742.0,-792.0,-945.0,-995.0
550,HBM-750,Rounding Value / MOQ,[1/ 6],Balance(+SR+PR),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551,HBM-750,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),-88.0,-903.0,-128.0,-392.0,-650.0,-700.0,-853.0,-903.0
552,GTP-100,Item Code,GTP-100,Gross Req,0.0,430.0,0.0,380.0,0.0,50.0,0.0,0.0
553,GTP-100,Description,Grip Tape,Scheduled Rcpt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554,GTP-100,Current stock,41.0,planned_receipt,0.0,390.0,0.0,340.0,0.0,50.0,0.0,0.0
555,GTP-100,Lead Time,30,planned_release,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
556,GTP-100,Safety Stock,0,Balance,41.0,-389.0,41.0,-339.0,-339.0,-389.0,-389.0,-389.0
557,GTP-100,Order Policy,FOQ,Balance (+SR),41.0,-389.0,41.0,-339.0,-339.0,-389.0,-389.0,-389.0
558,GTP-100,Rounding Value / MOQ,[5/ 20],Balance(+SR+PR),41.0,1.0,41.0,1.0,1.0,1.0,1.0,1.0
559,GTP-100,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),41.0,-149.0,41.0,-99.0,-99.0,-149.0,-149.0,-149.0
560,ENF-705,Item Code,ENF-705,Gross Req,0.0,123.0,0.0,71.0,52.0,0.0,0.0,0.0
561,ENF-705,Description,170mm Enduro Frameset - Medium,Scheduled Rcpt,0.0,53.0,53.0,0.0,0.0,0.0,0.0,0.0
562,ENF-705,Current stock,31.0,planned_receipt,0.0,41.0,0.0,0.0,41.0,0.0,0.0,0.0
563,ENF-705,Lead Time,3,planned_release,0.0,41.0,0.0,37.0,4.0,0.0,0.0,0.0
564,ENF-705,Safety Stock,0,Balance,31.0,-92.0,31.0,-40.0,-92.0,-92.0,-92.0,-92.0
565,ENF-705,Order Policy,FOQ,Balance (+SR),31.0,-39.0,84.0,13.0,-39.0,-39.0,-39.0,-39.0
566,ENF-705,Rounding Value / MOQ,[1/ 4],Balance(+SR+PR),31.0,2.0,84.0,13.0,2.0,2.0,2.0,2.0
567,ENF-705,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),31.0,-2.0,84.0,13.0,-2.0,-2.0,-2.0,-2.0
568,SDL-239,Item Code,SDL-239,Gross Req,410.0,1075.0,80.0,389.0,305.0,50.0,153.0,98.0
569,SDL-239,Description,WTB Volt Saddle black,Scheduled Rcpt,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0
570,SDL-239,Current stock,216.0,planned_receipt,195.0,975.0,80.0,305.0,290.0,50.0,155.0,95.0
571,SDL-239,Lead Time,30,planned_release,1125.0,690.0,45.0,150.0,135.0,150.0,160.0,50.0
572,SDL-239,Safety Stock,0,Balance,-194.0,-1269.0,-274.0,-663.0,-968.0,-1018.0,-1171.0,-1269.0
573,SDL-239,Order Policy,FOQ,Balance (+SR),-194.0,-1169.0,-274.0,-563.0,-868.0,-918.0,-1071.0,-1169.0
574,SDL-239,Rounding Value / MOQ,[5/ 20],Balance(+SR+PR),1.0,1.0,1.0,17.0,2.0,2.0,4.0,1.0
575,SDL-239,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),-84.0,-1059.0,-164.0,-453.0,-758.0,-808.0,-961.0,-1059.0
576,BRK-404,Item Code,BRK-404,Gross Req,228.0,323.0,0.0,175.0,100.0,0.0,0.0,48.0
577,BRK-404,Description,Formula Cura 4 Disc Brake Rear,Scheduled Rcpt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
578,BRK-404,Current stock,121.0,planned_receipt,110.0,320.0,0.0,175.0,100.0,0.0,0.0,45.0
579,BRK-404,Lead Time,30,planned_release,385.0,225.0,45.0,0.0,40.0,40.0,50.0,50.0
580,BRK-404,Safety Stock,0,Balance,-107.0,-430.0,-107.0,-282.0,-382.0,-382.0,-382.0,-430.0
581,BRK-404,Order Policy,FOQ,Balance (+SR),-107.0,-430.0,-107.0,-282.0,-382.0,-382.0,-382.0,-430.0
582,BRK-404,Rounding Value / MOQ,[5/ 20],Balance(+SR+PR),3.0,0.0,3.0,3.0,3.0,3.0,3.0,0.0
583,BRK-404,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),-47.0,-370.0,-47.0,-222.0,-322.0,-322.0,-322.0,-370.0
584,CHN-513,Item Code,CHN-513,Gross Req,129.0,1405.0,195.0,679.0,100.0,209.0,162.0,60.0
585,CHN-513,Description,KMC Chain X12SL Ti-N Chain,Scheduled Rcpt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
586,CHN-513,Current stock,116.0,planned_receipt,20.0,1398.0,188.0,679.0,100.0,209.0,162.0,60.0
587,CHN-513,Lead Time,30,planned_release,1358.0,691.0,60.0,108.0,107.0,50.0,366.0,0.0
588,CHN-513,Safety Stock,0,Balance,-13.0,-1418.0,-208.0,-887.0,-987.0,-1196.0,-1358.0,-1418.0
589,CHN-513,Order Policy,FOQ,Balance (+SR),-13.0,-1418.0,-208.0,-887.0,-987.0,-1196.0,-1358.0,-1418.0
590,CHN-513,Rounding Value / MOQ,[1/ 20],Balance(+SR+PR),7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591,CHN-513,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),7.0,-1398.0,-188.0,-867.0,-967.0,-1176.0,-1338.0,-1398.0
592,SDL-147,Item Code,SDL-147,Gross Req,129.0,1405.0,195.0,679.0,100.0,209.0,162.0,60.0
593,SDL-147,Description,Koda TI Saddle black,Scheduled Rcpt,0.0,37.0,0.0,37.0,0.0,0.0,0.0,0.0
594,SDL-147,Current stock,116.0,planned_receipt,20.0,1361.0,188.0,642.0,100.0,209.0,162.0,60.0
595,SDL-147,Lead Time,30,planned_release,1321.0,691.0,60.0,108.0,107.0,50.0,366.0,0.0
596,SDL-147,Safety Stock,0,Balance,-13.0,-1418.0,-208.0,-887.0,-987.0,-1196.0,-1358.0,-1418.0
597,SDL-147,Order Policy,FOQ,Balance (+SR),-13.0,-1381.0,-208.0,-850.0,-950.0,-1159.0,-1321.0,-1381.0
598,SDL-147,Rounding Value / MOQ,[1/ 20],Balance(+SR+PR),7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599,SDL-147,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),7.0,-1361.0,-188.0,-830.0,-930.0,-1139.0,-1301.0,-1361.0
600,XCF-103,Item Code,XCF-103,Gross Req,129.0,815.0,0.0,202.0,145.0,170.0,260.0,38.0
601,XCF-103,Description,110mm XC Frameset - Small,Scheduled Rcpt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
602,XCF-103,Current stock,12.0,planned_receipt,117.0,815.0,0.0,202.0,145.0,170.0,260.0,38.0
603,XCF-103,Lead Time,7,planned_release,228.0,846.0,91.0,145.0,170.0,260.0,78.0,102.0
604,XCF-103,Safety Stock,0,Balance,-117.0,-932.0,-117.0,-319.0,-464.0,-634.0,-894.0,-932.0
605,XCF-103,Order Policy,FOQ,Balance (+SR),-117.0,-932.0,-117.0,-319.0,-464.0,-634.0,-894.0,-932.0
606,XCF-103,Rounding Value / MOQ,[1/ 4],Balance(+SR+PR),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
607,XCF-103,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),0.0,-815.0,0.0,-202.0,-347.0,-517.0,-777.0,-815.0
608,SHX-709,Item Code,SHX-709,Gross Req,228.0,323.0,0.0,175.0,100.0,0.0,0.0,48.0
609,SHX-709,Description,RockShox Super Deluxe Ultimate Coil RCT,Scheduled Rcpt,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0
610,SHX-709,Current stock,85.0,planned_receipt,145.0,305.0,0.0,175.0,100.0,0.0,0.0,30.0
611,SHX-709,Lead Time,14,planned_release,420.0,65.0,0.0,0.0,0.0,30.0,35.0,0.0
612,SHX-709,Safety Stock,0,Balance,-143.0,-466.0,-143.0,-318.0,-418.0,-418.0,-418.0,-466.0
613,SHX-709,Order Policy,FOQ,Balance (+SR),-143.0,-446.0,-143.0,-318.0,-418.0,-398.0,-398.0,-446.0
614,SHX-709,Rounding Value / MOQ,[5/ 20],Balance(+SR+PR),2.0,4.0,2.0,2.0,2.0,22.0,22.0,4.0
615,SHX-709,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),-48.0,-351.0,-48.0,-223.0,-323.0,-303.0,-303.0,-351.0
616,CSS-912,Item Code,CSS-912,Gross Req,129.0,1405.0,195.0,679.0,100.0,209.0,162.0,60.0
617,CSS-912,Description,Shimano XTR M8000 Cassette 12 speed,Scheduled Rcpt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618,CSS-912,Current stock,58.0,planned_receipt,75.0,1405.0,195.0,675.0,100.0,210.0,165.0,60.0
619,CSS-912,Lead Time,10,planned_release,1045.0,590.0,0.0,160.0,105.0,220.0,105.0,0.0
620,CSS-912,Safety Stock,0,Balance,-71.0,-1476.0,-266.0,-945.0,-1045.0,-1254.0,-1416.0,-1476.0
621,CSS-912,Order Policy,FOQ,Balance (+SR),-71.0,-1476.0,-266.0,-945.0,-1045.0,-1254.0,-1416.0,-1476.0
622,CSS-912,Rounding Value / MOQ,[5/ 20],Balance(+SR+PR),4.0,4.0,4.0,0.0,0.0,1.0,4.0,4.0
623,CSS-912,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),4.0,-1401.0,-191.0,-870.0,-970.0,-1179.0,-1341.0,-1401.0
624,BRK-402,Item Code,BRK-402,Gross Req,228.0,323.0,0.0,175.0,100.0,0.0,0.0,48.0
625,BRK-402,Description,Formula Cura 4 Disc Brake Front,Scheduled Rcpt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
626,BRK-402,Current stock,121.0,planned_receipt,110.0,320.0,0.0,175.0,100.0,0.0,0.0,45.0
627,BRK-402,Lead Time,30,planned_release,385.0,225.0,45.0,0.0,40.0,40.0,50.0,50.0
628,BRK-402,Safety Stock,0,Balance,-107.0,-430.0,-107.0,-282.0,-382.0,-382.0,-382.0,-430.0
629,BRK-402,Order Policy,FOQ,Balance (+SR),-107.0,-430.0,-107.0,-282.0,-382.0,-382.0,-382.0,-430.0
630,BRK-402,Rounding Value / MOQ,[5/ 20],Balance(+SR+PR),3.0,0.0,3.0,3.0,3.0,3.0,3.0,0.0
631,BRK-402,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),-47.0,-370.0,-47.0,-222.0,-322.0,-322.0,-322.0,-370.0
632,TYR-170,Item Code,TYR-170,Gross Req,0.0,860.0,0.0,760.0,0.0,100.0,0.0,0.0
633,TYR-170,Description,Maxxis All Terrane Folding Tyre 700c,Scheduled Rcpt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
