,Item Code,Field,Field Value,MRP_element,overdue,total,"01/01 ,, W52Y22,","02/01 ,, W01Y23,","03/01,","04/01,","05/01,","06/01,","07/01,","08/01,","09/01 ,, W02Y23,","10/01,","11/01,","12/01,","13/01,","14/01,","15/01,","16/01 ,, W03Y23,","17/01,","18/01,","19/01,","20/01,","21/01,","22/01,","23/01 ,, W04Y23,","24/01,","25/01,","26/01,","27/01,","28/01,","29/01,","30/01 ,, W05Y23,","31/01,"
545,FRK-729,Description,RockShox Lyrik Ultimate fork 295,Scheduled Rcpt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546,FRK-729,Current stock,28.0,planned_receipt,60.0,642.0,80.0,50.0,0.0,0.0,0.0,50.0,57.0,0.0,0.0,0.0,55.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,50.0,0.0
547,FRK-729,Lead Time,7,planned_release,297.0,555.0,0.0,0.0,0.0,55.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,50.0
548,FRK-729,Safety Stock,0,Balance,-60.0,-702.0,-140.0,-190.0,-190.0,-190.0,-190.0,-240.0,-297.0,-297.0,-297.0,-297.0,-352.0,-402.0,-452.0,-502.0,-502.0,-502.0,-502.0,-502.0,-502.0,-502.0,-552.0,-552.0,-552.0,-552.0,-602.0,-602.0,-602.0,-652.0,-652.0,-702.0,-702.0
549,FRK-729,Order Policy,FOQ,Balance (+SR),-60.0,-702.0,-140.0,-190.0,-190.0,-190.0,-190.0,-240.0,-297.0,-297.0,-297.0,-297.0,-352.0,-402.0,-452.0,-502.0,-502.0,-502.0,-502.0,-502.0,-502.0,-502.0,-552.0,-552.0,-552.0,-552.0,-602.0,-602.0,-602.0,-652.0,-652.0,-702.0,-702.0
550,FRK-729,Rounding Value / MOQ,[1/ 14],Balance(+SR+PR),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551,FRK-729,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),0.0,-642.0,-80.0,-130.0,-130.0,-130.0,-130.0,-180.0,-237.0,-237.0,-237.0,-237.0,-292.0,-342.0,-392.0,-442.0,-442.0,-442.0,-442.0,-442.0,-442.0,-442.0,-492.0,-492.0,-492.0,-492.0,-542.0,-542.0,-542.0,-592.0,-592.0,-642.0,-642.0
552,GRF-005,Item Code,GRF-005,Gross Req,0.0,144.0,0.0,0.0,94.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
553,GRF-005,Description,20GR Gravel/CX Bike Frameset - Medium,Scheduled Rcpt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554,GRF-005,Current stock,6.0,planned_receipt,0.0,138.0,0.0,0.0,88.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555,GRF-005,Lead Time,7,planned_release,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
556,GRF-005,Safety Stock,0,Balance,6.0,-138.0,6.0,6.0,-88.0,-88.0,-88.0,-88.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0
557,GRF-005,Order Policy,FOQ,Balance (+SR),6.0,-138.0,6.0,6.0,-88.0,-88.0,-88.0,-88.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0
558,GRF-005,Rounding Value / MOQ,[1/ 2],Balance(+SR+PR),6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
559,GRF-005,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),6.0,-50.0,6.0,6.0,0.0,0.0,0.0,0.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0
560,WLS-723,Item Code,WLS-723,Gross Req,0.0,529.0,0.0,0.0,280.0,0.0,0.0,49.0,50.0,50.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,50.0,0.0,4.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561,WLS-723,Description,Wheelset 700c with 23mm rims,Scheduled Rcpt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
562,WLS-723,Current stock,50.0,planned_receipt,0.0,479.0,0.0,0.0,230.0,0.0,0.0,49.0,50.0,50.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,48.0,0.0,4.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
563,WLS-723,Lead Time,3,planned_release,230.0,249.0,0.0,0.0,49.0,50.0,50.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,48.0,0.0,4.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
564,WLS-723,Safety Stock,0,Balance,50.0,-479.0,50.0,50.0,-230.0,-230.0,-230.0,-279.0,-329.0,-379.0,-379.0,-379.0,-379.0,-379.0,-381.0,-381.0,-381.0,-381.0,-431.0,-431.0,-435.0,-435.0,-479.0,-479.0,-479.0,-479.0,-479.0,-479.0,-479.0,-479.0,-479.0,-479.0,-479.0
565,WLS-723,Order Policy,FOQ,Balance (+SR),50.0,-479.0,50.0,50.0,-230.0,-230.0,-230.0,-279.0,-329.0,-379.0,-379.0,-379.0,-379.0,-379.0,-381.0,-381.0,-381.0,-381.0,-431.0,-431.0,-435.0,-435.0,-479.0,-479.0,-479.0,-479.0,-479.0,-479.0,-479.0,-479.0,-479.0,-479.0,-479.0
566,WLS-723,Rounding Value / MOQ,[1/ 4],Balance(+SR+PR),50.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
567,WLS-723,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),50.0,-249.0,50.0,50.0,0.0,0.0,0.0,-49.0,-99.0,-149.0,-149.0,-149.0,-149.0,-149.0,-151.0,-151.0,-151.0,-151.0,-201.0,-201.0,-205.0,-205.0,-249.0,-249.0,-249.0,-249.0,-249.0,-249.0,-249.0,-249.0,-249.0,-249.0,-249.0
568,MEC-913,Item Code,MEC-913,Gross Req,129.0,1405.0,195.0,0.0,476.0,0.0,0.0,0.0,103.0,100.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,59.0,100.0,0.0,0.0,0.0,0.0,50.0,0.0,54.0,0.0,50.0,58.0,0.0,0.0,0.0,60.0
569,MEC-913,Description,Shimano XTR M8000 Derailleur 12 speed,Scheduled Rcpt,0.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
570,MEC-913,Current stock,58.0,planned_receipt,75.0,1385.0,195.0,0.0,455.0,0.0,0.0,0.0,100.0,100.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,60.0,100.0,0.0,0.0,0.0,0.0,50.0,0.0,55.0,0.0,50.0,60.0,0.0,0.0,0.0,60.0
571,MEC-913,Lead Time,10,planned_release,1025.0,590.0,0.0,0.0,0.0,0.0,0.0,60.0,100.0,0.0,0.0,0.0,0.0,50.0,0.0,55.0,0.0,50.0,60.0,0.0,0.0,0.0,60.0,50.0,0.0,0.0,0.0,0.0,55.0,0.0,50.0,0.0,0.0
572,MEC-913,Safety Stock,0,Balance,-71.0,-1476.0,-266.0,-266.0,-742.0,-742.0,-742.0,-742.0,-845.0,-945.0,-995.0,-1045.0,-1045.0,-1045.0,-1045.0,-1045.0,-1045.0,-1104.0,-1204.0,-1204.0,-1204.0,-1204.0,-1204.0,-1254.0,-1254.0,-1308.0,-1308.0,-1358.0,-1416.0,-1416.0,-1416.0,-1416.0,-1476.0
573,MEC-913,Order Policy,FOQ,Balance (+SR),-71.0,-1456.0,-266.0,-266.0,-722.0,-722.0,-722.0,-722.0,-825.0,-925.0,-975.0,-1025.0,-1025.0,-1025.0,-1025.0,-1025.0,-1025.0,-1084.0,-1184.0,-1184.0,-1184.0,-1184.0,-1184.0,-1234.0,-1234.0,-1288.0,-1288.0,-1338.0,-1396.0,-1396.0,-1396.0,-1396.0,-1456.0
574,MEC-913,Rounding Value / MOQ,[5/ 20],Balance(+SR+PR),4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0
575,MEC-913,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),4.0,-1381.0,-191.0,-191.0,-647.0,-647.0,-647.0,-647.0,-750.0,-850.0,-900.0,-950.0,-950.0,-950.0,-950.0,-950.0,-950.0,-1009.0,-1109.0,-1109.0,-1109.0,-1109.0,-1109.0,-1159.0,-1159.0,-1213.0,-1213.0,-1263.0,-1321.0,-1321.0,-1321.0,-1321.0,-1381.0
576,GRF-003,Item Code,GRF-003,Gross Req,0.0,144.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
577,GRF-003,Description,20GR Gravel/CX Bike Frameset - Small,Scheduled Rcpt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
578,GRF-003,Current stock,6.0,planned_receipt,0.0,138.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
579,GRF-003,Lead Time,7,planned_release,88.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
580,GRF-003,Safety Stock,0,Balance,6.0,-138.0,6.0,6.0,-88.0,-88.0,-88.0,-88.0,-88.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0
581,GRF-003,Order Policy,FOQ,Balance (+SR),6.0,-138.0,6.0,6.0,-88.0,-88.0,-88.0,-88.0,-88.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0
582,GRF-003,Rounding Value / MOQ,[1/ 3],Balance(+SR+PR),6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
583,GRF-003,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),6.0,-50.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0
584,HBG-100,Item Code,HBG-100,Gross Req,539.0,2050.0,275.0,182.0,246.0,0.0,0.0,50.0,160.0,50.0,100.0,50.0,55.0,100.0,50.0,50.0,0.0,59.0,50.0,0.0,0.0,0.0,50.0,50.0,0.0,54.0,50.0,50.0,58.0,103.0,0.0,50.0,108.0
585,HBG-100,Description,DMR Deathgrip Handlebar Grips black,Scheduled Rcpt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
586,HBG-100,Current stock,291.0,planned_receipt,250.0,2050.0,275.0,180.0,250.0,0.0,0.0,50.0,160.0,50.0,100.0,50.0,55.0,100.0,50.0,50.0,0.0,55.0,50.0,0.0,0.0,0.0,50.0,50.0,0.0,55.0,50.0,50.0,60.0,100.0,0.0,50.0,110.0
587,HBG-100,Lead Time,30,planned_release,2190.0,1385.0,110.0,55.0,0.0,50.0,50.0,0.0,55.0,50.0,50.0,35.0,0.0,50.0,0.0,0.0,105.0,55.0,45.0,0.0,50.0,0.0,50.0,0.0,0.0,50.0,0.0,150.0,100.0,115.0,110.0,50.0,0.0
588,HBG-100,Safety Stock,0,Balance,-248.0,-2298.0,-523.0,-705.0,-951.0,-951.0,-951.0,-1001.0,-1161.0,-1211.0,-1311.0,-1361.0,-1416.0,-1516.0,-1566.0,-1616.0,-1616.0,-1675.0,-1725.0,-1725.0,-1725.0,-1725.0,-1775.0,-1825.0,-1825.0,-1879.0,-1929.0,-1979.0,-2037.0,-2140.0,-2140.0,-2190.0,-2298.0
589,HBG-100,Order Policy,FOQ,Balance (+SR),-248.0,-2298.0,-523.0,-705.0,-951.0,-951.0,-951.0,-1001.0,-1161.0,-1211.0,-1311.0,-1361.0,-1416.0,-1516.0,-1566.0,-1616.0,-1616.0,-1675.0,-1725.0,-1725.0,-1725.0,-1725.0,-1775.0,-1825.0,-1825.0,-1879.0,-1929.0,-1979.0,-2037.0,-2140.0,-2140.0,-2190.0,-2298.0
590,HBG-100,Rounding Value / MOQ,[5/ 20],Balance(+SR+PR),2.0,2.0,2.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0
591,HBG-100,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),-213.0,-2263.0,-488.0,-670.0,-916.0,-916.0,-916.0,-966.0,-1126.0,-1176.0,-1276.0,-1326.0,-1381.0,-1481.0,-1531.0,-1581.0,-1581.0,-1640.0,-1690.0,-1690.0,-1690.0,-1690.0,-1740.0,-1790.0,-1790.0,-1844.0,-1894.0,-1944.0,-2002.0,-2105.0,-2105.0,-2155.0,-2263.0
592,CST-050,Item Code,CST-050,Gross Req,0.0,430.0,0.0,0.0,280.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
593,CST-050,Description,Carbon light Stem 50mm,Scheduled Rcpt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
594,CST-050,Current stock,41.0,planned_receipt,0.0,389.0,0.0,0.0,239.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
595,CST-050,Lead Time,30,planned_release,389.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
596,CST-050,Safety Stock,0,Balance,41.0,-389.0,41.0,41.0,-239.0,-239.0,-239.0,-239.0,-289.0,-339.0,-339.0,-339.0,-339.0,-339.0,-339.0,-339.0,-339.0,-339.0,-389.0,-389.0,-389.0,-389.0,-389.0,-389.0,-389.0,-389.0,-389.0,-389.0,-389.0,-389.0,-389.0,-389.0,-389.0
597,CST-050,Order Policy,FOQ,Balance (+SR),41.0,-389.0,41.0,41.0,-239.0,-239.0,-239.0,-239.0,-289.0,-339.0,-339.0,-339.0,-339.0,-339.0,-339.0,-339.0,-339.0,-339.0,-389.0,-389.0,-389.0,-389.0,-389.0,-389.0,-389.0,-389.0,-389.0,-389.0,-389.0,-389.0,-389.0,-389.0,-389.0
598,CST-050,Rounding Value / MOQ,[1/ 20],Balance(+SR+PR),41.0,0.0,41.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599,CST-050,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),41.0,-150.0,41.0,41.0,0.0,0.0,0.0,0.0,-50.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-150.0,-150.0,-150.0,-150.0,-150.0,-150.0,-150.0,-150.0,-150.0,-150.0,-150.0,-150.0,-150.0,-150.0,-150.0
600,CHN-513,Item Code,CHN-513,Gross Req,129.0,1405.0,195.0,0.0,476.0,0.0,0.0,0.0,103.0,100.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,59.0,100.0,0.0,0.0,0.0,0.0,50.0,0.0,54.0,0.0,50.0,58.0,0.0,0.0,0.0,60.0
601,CHN-513,Description,KMC Chain X12SL Ti-N Chain,Scheduled Rcpt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
602,CHN-513,Current stock,116.0,planned_receipt,20.0,1398.0,188.0,0.0,476.0,0.0,0.0,0.0,103.0,100.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,59.0,100.0,0.0,0.0,0.0,0.0,50.0,0.0,54.0,0.0,50.0,58.0,0.0,0.0,0.0,60.0
603,CHN-513,Lead Time,30,planned_release,1358.0,691.0,60.0,53.0,0.0,0.0,0.0,0.0,55.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,116.0,50.0,0.0,0.0
604,CHN-513,Safety Stock,0,Balance,-13.0,-1418.0,-208.0,-208.0,-684.0,-684.0,-684.0,-684.0,-787.0,-887.0,-937.0,-987.0,-987.0,-987.0,-987.0,-987.0,-987.0,-1046.0,-1146.0,-1146.0,-1146.0,-1146.0,-1146.0,-1196.0,-1196.0,-1250.0,-1250.0,-1300.0,-1358.0,-1358.0,-1358.0,-1358.0,-1418.0
605,CHN-513,Order Policy,FOQ,Balance (+SR),-13.0,-1418.0,-208.0,-208.0,-684.0,-684.0,-684.0,-684.0,-787.0,-887.0,-937.0,-987.0,-987.0,-987.0,-987.0,-987.0,-987.0,-1046.0,-1146.0,-1146.0,-1146.0,-1146.0,-1146.0,-1196.0,-1196.0,-1250.0,-1250.0,-1300.0,-1358.0,-1358.0,-1358.0,-1358.0,-1418.0
606,CHN-513,Rounding Value / MOQ,[1/ 20],Balance(+SR+PR),7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
607,CHN-513,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),7.0,-1398.0,-188.0,-188.0,-664.0,-664.0,-664.0,-664.0,-767.0,-867.0,-917.0,-967.0,-967.0,-967.0,-967.0,-967.0,-967.0,-1026.0,-1126.0,-1126.0,-1126.0,-1126.0,-1126.0,-1176.0,-1176.0,-1230.0,-1230.0,-1280.0,-1338.0,-1338.0,-1338.0,-1338.0,-1398.0
608,TRF-407,Item Code,TRF-407,Gross Req,88.0,456.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,55.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,53.0,0.0,98.0,0.0,50.0,0.0
609,TRF-407,Description,140mm Trail Frameset - Large,Scheduled Rcpt,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
610,TRF-407,Current stock,10.0,planned_receipt,78.0,450.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,49.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,53.0,0.0,98.0,0.0,50.0,0.0
611,TRF-407,Lead Time,7,planned_release,128.0,550.0,0.0,0.0,0.0,49.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,53.0,0.0,98.0,0.0,50.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,50.0
612,TRF-407,Safety Stock,0,Balance,-78.0,-534.0,-78.0,-78.0,-78.0,-78.0,-78.0,-128.0,-128.0,-128.0,-128.0,-128.0,-183.0,-233.0,-283.0,-283.0,-283.0,-283.0,-283.0,-283.0,-283.0,-283.0,-333.0,-333.0,-333.0,-333.0,-333.0,-386.0,-386.0,-484.0,-484.0,-534.0,-534.0
613,TRF-407,Order Policy,FOQ,Balance (+SR),-78.0,-528.0,-78.0,-78.0,-78.0,-78.0,-78.0,-128.0,-122.0,-122.0,-122.0,-122.0,-177.0,-227.0,-277.0,-277.0,-277.0,-277.0,-277.0,-277.0,-277.0,-277.0,-327.0,-327.0,-327.0,-327.0,-327.0,-380.0,-380.0,-478.0,-478.0,-528.0,-528.0
614,TRF-407,Rounding Value / MOQ,[1/ 5],Balance(+SR+PR),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
615,TRF-407,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),0.0,-450.0,0.0,0.0,0.0,0.0,0.0,-50.0,-44.0,-44.0,-44.0,-44.0,-99.0,-149.0,-199.0,-199.0,-199.0,-199.0,-199.0,-199.0,-199.0,-199.0,-249.0,-249.0,-249.0,-249.0,-249.0,-302.0,-302.0,-400.0,-400.0,-450.0,-450.0
616,ACR-038,Item Code,ACR-038,Gross Req,0.0,430.0,0.0,0.0,280.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
617,ACR-038,Description,Chainring 38T Alloy,Scheduled Rcpt,0.0,68.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618,ACR-038,Current stock,41.0,planned_receipt,0.0,325.0,0.0,0.0,195.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
619,ACR-038,Lead Time,30,planned_release,325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
620,ACR-038,Safety Stock,0,Balance,41.0,-389.0,41.0,41.0,-239.0,-239.0,-239.0,-239.0,-289.0,-339.0,-339.0,-339.0,-339.0,-339.0,-339.0,-339.0,-339.0,-339.0,-389.0,-389.0,-389.0,-389.0,-389.0,-389.0,-389.0,-389.0,-389.0,-389.0,-389.0,-389.0,-389.0,-389.0,-389.0
621,ACR-038,Order Policy,FOQ,Balance (+SR),41.0,-321.0,41.0,89.0,-191.0,-191.0,-191.0,-191.0,-241.0,-291.0,-291.0,-291.0,-291.0,-291.0,-291.0,-291.0,-291.0,-271.0,-321.0,-321.0,-321.0,-321.0,-321.0,-321.0,-321.0,-321.0,-321.0,-321.0,-321.0,-321.0,-321.0,-321.0,-321.0
622,ACR-038,Rounding Value / MOQ,[5/ 10],Balance(+SR+PR),41.0,4.0,41.0,89.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,24.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
